City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Date
278,Nalut,LY,30.3333,10.85,69.3,28,0,13.78,2022-04-21 20:04:05
279,Markova,UA,48.6758,24.4138,40.62,94,100,3.29,2022-04-21 20:04:05
280,Hay River,CA,60.8156,-115.7999,37.2,72,70,3.89,2022-04-21 20:01:34
281,Lamu,KE,-2.2717,40.902,80.78,77,100,9.75,2022-04-21 20:04:06
282,Gotsu,JP,35.0,132.2167,54.03,94,6,8.08,2022-04-21 20:04:06
283,Lasa,IT,46.6166,10.7002,47.35,97,92,3.91,2022-04-21 20:04:07
284,Torbay,CA,47.6666,-52.7314,47.75,64,96,13.89,2022-04-21 20:04:07
285,Bullhead City,US,35.1478,-114.5683,89.58,17,0,13.8,2022-04-21 20:04:08
286,Korla,CN,41.7597,86.1469,64.47,31,38,6.76,2022-04-21 20:04:08
287,San Patricio,US,28.017,-97.5169,87.89,55,39,20.11,2022-04-21 20:04:08
288,Srednekolymsk,RU,67.45,153.6833,14.56,96,99,3.27,2022-04-21 20:04:09
289,Gacko,BA,43.1672,18.5353,41.77,86,100,5.5,2022-04-21 20:04:09
290,Colquechaca,BO,-18.6667,-66.0167,49.33,35,30,6.42,2022-04-21 20:04:09
291,Matara,LK,5.9485,80.5353,77.68,89,43,4.03,2022-04-21 20:04:10
292,Thatta,PK,24.7475,67.9235,79.81,68,87,11.39,2022-04-21 20:04:10
293,Marrakesh,MA,31.6315,-8.0083,68.07,24,0,6.91,2022-04-21 20:00:16
294,Adiake,CI,5.2863,-3.304,75.49,92,100,4.63,2022-04-21 20:04:11
295,Guayaramerin,BO,-10.8368,-65.3614,85.41,63,100,2.42,2022-04-21 20:04:11
296,Mana,GF,5.6592,-53.7767,76.08,93,100,5.35,2022-04-21 20:04:12
297,Rincon,US,32.296,-81.2354,75.16,46,40,10.36,2022-04-21 20:01:49
298,Pamanukan,ID,-6.2842,107.8106,75.94,89,100,3.4,2022-04-21 20:04:12
299,Fort-Shevchenko,KZ,44.5086,50.263,55.06,80,3,8.66,2022-04-21 20:04:12
300,Pauini,BR,-7.7136,-66.9764,85.82,57,98,5.23,2022-04-21 20:04:13
301,Stepnyak,KZ,52.8339,70.7803,33.04,82,100,16.71,2022-04-21 20:04:13
302,Kirksville,US,40.1948,-92.5833,67.05,62,0,9.22,2022-04-21 20:04:13
303,Waipawa,NZ,-41.4122,175.5153,60.71,82,59,10.87,2022-04-21 20:04:14
304,Sudzha,RU,51.1976,35.2726,43.57,74,100,5.99,2022-04-21 20:04:14
305,Kamthi,IN,21.2333,79.2,89.94,24,10,7.16,2022-04-21 20:04:15
306,San Policarpo,PH,12.1791,125.5072,80.74,83,11,13.24,2022-04-21 20:04:15
307,Suileng,CN,47.25,127.0833,39.54,49,100,13.91,2022-04-21 20:04:16
308,Dubuque,US,42.4833,-90.8668,64.85,40,0,13.8,2022-04-21 20:02:43
309,Mar Del Plata,AR,-38.0023,-57.5575,66.87,45,0,13.8,2022-04-21 20:04:16
310,Kristiansund,NO,63.1115,7.732,51.85,71,0,19.57,2022-04-21 20:04:17
311,Muromtsevo,RU,56.3724,75.2418,24.94,85,100,14.25,2022-04-21 20:04:17
312,Sovetskiy,RU,61.3614,63.5842,15.22,94,26,4.99,2022-04-21 20:04:17
313,General Roca,AR,-39.0333,-67.5833,70.63,34,71,32.99,2022-04-21 20:04:18
314,Katsuura,JP,35.1333,140.3,60.82,92,100,10.07,2022-04-21 20:04:18
315,Gornyy,RU,55.1153,83.9059,33.69,94,40,7.67,2022-04-21 20:04:18
316,Taltal,CL,-25.4,-70.4833,66.34,78,44,7.67,2022-04-21 20:04:19
317,Daokou,CN,35.5639,114.5058,65.59,47,53,10.33,2022-04-21 20:04:19
318,Lincoln,US,40.8,-96.667,69.17,47,100,11.99,2022-04-21 20:00:21
319,Khudumelapye,BW,-23.8833,24.75,64.26,68,100,8.01,2022-04-21 20:04:20
320,Prince George,CA,53.9166,-122.753,48.25,59,100,4.0,2022-04-21 20:05:20
321,Roebourne,AU,-20.7833,117.1333,81.16,37,58,11.77,2022-04-21 20:05:20
322,Codrington,AU,-38.2667,141.9667,54.55,70,100,11.5,2022-04-21 20:05:21
323,Gonaives,HT,19.45,-72.6833,84.47,61,72,2.66,2022-04-21 20:05:21
324,Ichinoseki,JP,38.9167,141.1333,54.57,99,100,1.79,2022-04-21 20:05:22
325,Jijiga,ET,9.35,42.8,69.6,63,77,7.0,2022-04-21 20:05:22
326,Eyl,SO,7.9803,49.8164,81.54,74,74,10.45,2022-04-21 20:05:23
327,Bilma,NE,18.6853,12.9164,90.63,9,0,5.57,2022-04-21 20:05:23
328,Race,SI,46.4519,15.6814,53.64,54,0,6.91,2022-04-21 20:05:23
329,Lagos,NG,6.5833,3.75,80.94,81,100,6.58,2022-04-21 20:04:36
330,San Pedro,PH,14.35,121.0167,81.63,77,20,1.14,2022-04-21 20:05:24
331,Ballina,AU,-28.8667,153.5667,62.02,99,100,7.81,2022-04-21 20:05:24
332,Broome,US,42.2506,-75.833,51.71,77,100,11.5,2022-04-21 20:05:25
333,Saint-Francois,FR,46.4154,3.9054,54.84,67,0,0.0,2022-04-21 20:05:25
334,Sayyan,YE,15.1718,44.3244,62.38,21,9,4.54,2022-04-21 20:05:26
335,North Bend,US,43.4065,-124.2243,55.24,57,100,19.22,2022-04-21 20:05:26
336,Swellendam,ZA,-34.0226,20.4417,62.56,83,81,4.41,2022-04-21 20:05:26
337,Wawa,NG,9.9022,4.4192,83.89,60,56,4.12,2022-04-21 20:05:27
338,Luderitz,NA,-26.6481,15.1594,64.9,71,5,7.81,2022-04-21 20:05:27
339,Kalabo,ZM,-14.97,22.6814,66.42,69,73,4.72,2022-04-21 20:05:27
340,Hasaki,JP,35.7333,140.8333,63.0,89,100,25.97,2022-04-21 20:05:28
341,Belmonte,BR,-15.8631,-38.8828,78.53,68,5,9.73,2022-04-21 20:05:28
342,Tosya,TR,41.0155,34.0401,46.4,53,0,2.28,2022-04-21 20:05:28
343,Odweyne,SO,9.4092,45.064,79.79,34,47,6.15,2022-04-21 20:05:29
344,Savannah Bight,HN,16.45,-85.85,80.67,75,4,12.03,2022-04-21 20:05:29
345,Sassandra,CI,4.95,-6.0833,80.22,82,100,6.11,2022-04-21 20:05:29
346,Lebu,CL,-37.6167,-73.65,55.09,98,100,10.69,2022-04-21 20:01:15
347,Fenelon Falls,CA,44.5334,-78.7496,52.57,88,100,14.72,2022-04-21 20:03:56
348,Whitley Bay,GB,55.0397,-1.4471,46.31,93,75,4.61,2022-04-21 20:05:30
349,Hirara,JP,24.8,125.2833,76.17,89,0,8.86,2022-04-21 20:05:31
350,Kieta,PG,-6.2167,155.6333,79.02,85,91,0.69,2022-04-21 20:00:31
351,Sao Filipe,CV,14.8961,-24.4956,73.94,74,99,7.4,2022-04-21 20:01:24
352,Bilibino,RU,68.0546,166.4372,11.89,97,96,2.04,2022-04-21 20:05:31
353,Ouahigouya,BF,13.5828,-2.4216,92.28,13,18,1.86,2022-04-21 20:05:32
354,Lokomotivnyy,RU,53.0118,60.5684,39.25,68,100,15.26,2022-04-21 20:05:32
355,Benton Harbor,US,42.1167,-86.4542,68.94,55,0,19.57,2022-04-21 20:05:32
356,Copiapo,CL,-27.3667,-70.3333,62.29,35,0,7.18,2022-04-21 20:05:33
357,Caldwell,US,43.6629,-116.6874,56.55,56,0,9.22,2022-04-21 20:05:33
358,Yumen,CN,40.2833,97.2,50.68,16,100,5.26,2022-04-21 20:05:33
359,Birjand,IR,32.8663,59.2211,66.24,23,31,7.76,2022-04-21 20:05:34
360,Jining,CN,35.405,116.5814,61.74,84,66,4.97,2022-04-21 20:05:34
361,Verkhoyansk,RU,67.5447,133.385,15.33,96,100,3.71,2022-04-21 20:01:12
362,Zhigansk,RU,66.7697,123.3711,3.09,100,82,7.54,2022-04-21 20:05:34
363,Manadhoo,MV,5.7667,73.3833,83.23,72,74,3.15,2022-04-21 20:05:35
364,Ust-Uda,RU,54.1742,103.0304,30.51,80,84,3.38,2022-04-21 20:05:35
365,Nioro,GM,13.35,-15.75,89.64,27,94,9.93,2022-04-21 20:01:33
366,Xinzhou,CN,38.4092,112.7333,48.02,43,2,4.63,2022-04-21 20:05:36
367,Hamilton,US,39.1834,-84.5333,64.26,86,100,8.05,2022-04-21 20:01:49
368,Coihaique,CL,-45.5752,-72.0662,53.55,62,75,8.05,2022-04-21 20:04:58
369,Zhelyabovka,UA,45.3988,34.7578,39.67,92,19,9.89,2022-04-21 20:06:36
370,Monrovia,LR,6.3005,-10.7969,82.17,85,100,8.93,2022-04-21 20:06:00
371,Gwadar,PK,25.1216,62.3254,78.3,82,0,4.83,2022-04-21 20:06:37
372,Malartic,CA,48.1335,-78.1328,39.02,96,100,8.61,2022-04-21 20:06:37
373,The Pas,CA,53.8251,-101.2541,36.0,63,59,2.59,2022-04-21 20:06:38
374,Karatau,KZ,43.1667,70.4667,58.08,56,36,1.03,2022-04-21 20:06:38
375,Saldanha,ZA,-33.0117,17.9442,59.29,90,0,14.03,2022-04-21 20:06:38
376,Victoria,HK,22.2855,114.1577,75.38,88,34,5.01,2022-04-21 20:04:55
377,Turiacu,BR,-1.6633,-45.3717,79.54,89,100,4.32,2022-04-21 20:06:39
378,Bull Savanna,JM,17.8868,-77.5902,79.23,70,26,2.08,2022-04-21 20:06:39
379,Gewane,ET,10.1664,40.6453,86.4,38,40,12.44,2022-04-21 20:06:39
380,Kununurra,AU,-15.7667,128.7333,76.98,57,61,5.75,2022-04-21 20:06:40
381,Dingle,PH,10.9995,122.6711,76.98,91,6,7.07,2022-04-21 20:06:40
382,Okhotsk,RU,59.3833,143.3,20.48,96,97,2.91,2022-04-21 20:03:50
383,Chipata,ZM,-13.6333,32.65,63.28,95,100,3.89,2022-04-21 20:06:41
384,Vincennes,FR,48.85,2.4333,61.93,55,0,6.91,2022-04-21 20:06:41
385,Pittsburg,US,38.028,-121.8847,64.69,57,75,13.8,2022-04-21 20:06:41
386,Norman Wells,CA,65.282,-126.8329,30.0,75,100,6.62,2022-04-21 20:06:42
387,Vao,NC,-22.6667,167.4833,74.3,58,100,3.31,2022-04-21 20:06:42
388,Artyom,AZ,40.4723,50.333,48.34,79,0,9.75,2022-04-21 20:06:42
389,Svetlaya,RU,46.5389,138.3297,37.44,95,80,2.95,2022-04-21 20:06:43
390,Praia Da Vitoria,PT,38.7333,-27.0667,58.75,71,100,22.19,2022-04-21 20:06:43
391,Pontianak,ID,-0.0333,109.3333,76.98,100,100,3.44,2022-04-21 20:06:44
392,Tazovskiy,RU,67.4667,78.7,-9.85,100,94,4.12,2022-04-21 20:06:44
393,Byron Bay,AU,-28.65,153.6167,61.95,78,100,8.23,2022-04-21 20:03:06
394,Pacific Grove,US,36.6177,-121.9166,61.43,76,100,15.99,2022-04-21 20:05:26
395,Indramayu,ID,-6.3264,108.32,78.51,83,100,3.38,2022-04-21 20:01:50
396,Vaasa,FI,63.096,21.6158,42.82,70,0,1.14,2022-04-21 20:06:45
397,Batagay,RU,67.6333,134.6333,16.14,98,100,3.11,2022-04-21 20:06:45
398,Wattegama,LK,6.7989,81.4808,75.13,94,55,2.95,2022-04-21 20:06:45
399,Tucuman,AR,-26.8241,-65.2226,71.6,68,75,2.3,2022-04-21 20:06:46
400,Sakaiminato,JP,35.55,133.2333,56.71,92,67,6.67,2022-04-21 20:06:46
401,Karasjok,NO,69.4719,25.5112,38.57,80,100,13.58,2022-04-21 20:06:46
402,Karpathos,GR,35.507,27.2132,57.16,77,9,3.44,2022-04-21 20:06:47
403,Feijo,BR,-8.1642,-70.3536,81.16,86,92,3.2,2022-04-21 20:06:47
404,Turayf,SA,31.6725,38.6637,66.47,13,0,6.04,2022-04-21 20:06:48
405,Geraldton,AU,-28.7667,114.6,63.01,55,5,5.75,2022-04-21 20:06:48
406,Dudinka,RU,69.4058,86.1778,10.67,92,100,7.34,2022-04-21 20:06:48
407,Aswan,EG,24.0934,32.907,77.43,10,0,11.34,2022-04-21 20:06:49
408,Nemyriv,UA,48.9708,28.8378,41.31,96,100,10.74,2022-04-21 20:06:49
409,Uray,RU,60.1247,64.7758,13.71,94,15,6.31,2022-04-21 20:06:49
410,Bahia Honda,CU,22.9036,-83.1592,82.87,60,94,20.45,2022-04-21 20:06:50
411,Tiksi,RU,71.6872,128.8694,7.09,98,100,4.85,2022-04-21 20:06:50
412,Anadyr,RU,64.75,177.4833,28.0,92,100,1.99,2022-04-21 20:06:50
413,Maceio,BR,-9.6658,-35.7353,78.24,83,40,9.22,2022-04-21 20:06:51
414,Belyy Yar,RU,53.6039,91.3903,41.86,93,0,11.18,2022-04-21 20:07:51
415,Gibara,CU,21.1097,-76.1317,79.92,74,40,18.12,2022-04-21 20:07:14
416,Quang Ngai,VN,15.1167,108.8,73.54,92,30,4.12,2022-04-21 20:07:52
417,Ilulissat,GL,69.2167,-51.1,41.02,48,75,12.66,2022-04-21 20:07:52
418,Port Hedland,AU,-20.3167,118.5667,75.25,33,73,4.61,2022-04-21 20:07:52
419,Narsaq,GL,60.9167,-46.05,41.22,82,100,2.35,2022-04-21 20:07:53
420,Greenwood,US,34.1668,-82.1165,76.8,47,20,3.44,2022-04-21 20:03:16
421,Ribeira Grande,PT,38.5167,-28.7,57.6,67,40,10.36,2022-04-21 20:07:53
422,Constitucion,CL,-35.3333,-72.4167,54.61,63,100,2.98,2022-04-21 20:07:54
423,Atambua,ID,-9.1061,124.8925,72.73,88,100,4.43,2022-04-21 20:07:54
424,Chittaurgarh,IN,24.8833,74.6333,81.07,37,73,3.96,2022-04-21 20:07:54
425,Baiyin,CN,36.5583,104.2081,51.8,21,100,2.1,2022-04-21 20:07:55
426,Tiznit,MA,29.5833,-9.5,53.92,76,32,7.2,2022-04-21 20:07:55
427,Karachi,PK,24.9056,67.0822,80.42,78,20,10.36,2022-04-21 20:05:48
428,Neiafu,TO,-18.65,-173.9833,77.68,94,75,5.75,2022-04-21 20:07:56
429,Chivay,PE,-15.6383,-71.6011,61.25,33,98,7.11,2022-04-21 20:07:56
430,Lac Du Bonnet,CA,50.2536,-96.0612,32.83,82,100,7.78,2022-04-21 20:07:56
431,Wucheng,CN,29.6008,118.175,62.6,84,100,2.44,2022-04-21 20:07:57
432,Asfi,MA,32.2994,-9.2372,59.7,69,0,14.67,2022-04-21 20:07:48
433,Xingyi,CN,24.1877,102.817,52.48,95,0,3.65,2022-04-21 20:07:57
434,Agdas,AZ,40.65,47.4761,55.06,69,10,5.01,2022-04-21 20:07:57
435,Tadine,NC,-21.55,167.8833,73.53,70,38,5.37,2022-04-21 20:07:58
436,Doha,QA,25.2867,51.5333,80.58,57,0,3.44,2022-04-21 20:03:20
437,Arlit,NE,18.7369,7.3853,90.41,8,25,8.55,2022-04-21 20:07:58
438,Port Moresby,PG,-9.4431,147.1797,76.23,93,100,5.14,2022-04-21 20:07:59
439,Oranjestad,AW,12.524,-70.027,78.76,83,38,13.85,2022-04-21 20:07:59
440,Sitka,US,57.0531,-135.33,48.09,61,20,4.61,2022-04-21 20:07:59
441,Riviere-Au-Renard,CA,48.9957,-64.3971,39.34,83,100,12.82,2022-04-21 20:08:00
442,Baruun-Urt,MN,46.6806,113.2792,37.69,27,100,11.72,2022-04-21 20:08:00
443,Balabac,PH,7.9868,117.0645,80.91,84,89,8.59,2022-04-21 20:08:00
444,Takoradi,GH,4.8845,-1.7554,78.03,88,100,8.46,2022-04-21 20:08:01
445,Muhos,FI,64.808,25.9931,42.58,98,21,1.99,2022-04-21 20:08:01
446,Charleston,US,32.7766,-79.9309,78.33,52,0,11.5,2022-04-21 20:05:29
447,Oktyabrskiy,RU,54.4815,53.471,39.04,72,100,11.32,2022-04-21 20:08:02
448,Amzya,RU,56.2354,54.3868,30.97,77,0,7.2,2022-04-21 20:08:02
449,San Juan,AR,-31.5375,-68.5364,77.47,25,42,9.64,2022-04-21 20:08:03
450,Parral,MX,26.9333,-105.6667,86.74,12,3,14.12,2022-04-21 20:05:07
451,Mount Abu,IN,24.6,72.7,71.51,26,1,2.19,2022-04-21 20:04:50
452,Virginia Beach,US,36.8529,-75.978,73.06,60,0,14.97,2022-04-21 20:03:43
453,Usinsk,RU,65.9939,57.5281,14.85,93,100,4.72,2022-04-21 20:08:03
454,Leiyang,CN,26.4024,112.8591,69.66,87,100,5.88,2022-04-21 20:08:04
455,Pangnirtung,CA,66.1451,-65.7125,15.8,79,75,10.36,2022-04-21 20:08:04
456,Baculin,PH,7.4525,126.5842,77.94,88,100,7.63,2022-04-21 20:08:05
457,Athmallik,IN,20.7219,84.5348,79.02,65,8,4.07,2022-04-21 20:08:05
458,Spirovo,RU,57.419,34.9766,43.79,87,100,3.13,2022-04-21 20:08:06
459,Lufkin,US,31.3382,-94.7291,83.84,70,75,11.5,2022-04-21 20:06:31
460,El Calvario,GT,14.1167,-89.9167,90.32,37,63,8.08,2022-04-21 20:09:06
461,Logan,US,41.7355,-111.8344,69.42,29,0,16.11,2022-04-21 20:07:44
462,Kisangani,CD,0.5167,25.2,72.57,87,43,2.15,2022-04-21 20:09:07
463,Sioux Lookout,CA,50.1001,-91.917,35.11,95,99,11.18,2022-04-21 20:09:07
464,Les Cayes,HT,18.2,-73.75,81.48,73,36,10.56,2022-04-21 20:09:07
465,Luganville,VU,-15.5333,167.1667,79.77,85,66,6.85,2022-04-21 20:09:08
466,Bambanglipuro,ID,-7.95,110.2833,75.4,91,88,2.93,2022-04-21 20:09:08
467,Kalmunai,LK,7.4167,81.8167,79.61,84,64,6.8,2022-04-21 20:09:08
468,Kangavar,IR,34.5043,47.9653,56.75,36,0,3.83,2022-04-21 20:09:09
469,El Angel,EC,0.6167,-77.9333,46.45,70,81,6.2,2022-04-21 20:09:09
470,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,35.78,75,0,4.47,2022-04-21 20:09:09
471,Aneho,TG,6.2333,1.6,83.32,70,100,5.46,2022-04-21 20:09:10
472,Mali,GN,12.079,-12.2982,77.11,21,29,2.62,2022-04-21 20:09:10
473,Atbasar,KZ,51.8,68.3333,39.43,70,96,12.57,2022-04-21 20:09:10
474,Soller,ES,39.7662,2.7152,56.35,89,100,1.99,2022-04-21 20:09:11
475,Pouebo,NC,-20.4,164.5667,73.62,83,20,7.02,2022-04-21 20:09:11
476,Bystrice Nad Pernstejnem,CZ,49.5229,16.2615,45.36,76,13,6.06,2022-04-21 20:09:11
477,Akcakoca,TR,41.0866,31.1162,49.89,85,1,4.03,2022-04-21 20:09:12
478,Margate,GB,51.3813,1.3862,50.88,80,1,7.0,2022-04-21 20:09:12
479,Buraydah,SA,26.326,43.975,75.9,21,83,12.93,2022-04-21 20:09:12
480,Repcelak,HU,47.4211,17.018,50.05,65,26,7.36,2022-04-21 20:09:13
481,Polewali,ID,-3.4324,119.3435,75.36,93,61,3.91,2022-04-21 20:09:13
482,Springfield,US,37.2153,-93.2982,78.03,74,20,11.5,2022-04-21 20:05:41
483,Seoni,IN,22.0833,79.5333,86.56,24,89,14.45,2022-04-21 20:09:14
484,Wundanyi,KE,-3.4019,38.364,62.26,88,100,4.7,2022-04-21 20:09:14
485,Kangaatsiaq,GL,68.3065,-53.4641,33.75,80,100,3.62,2022-04-21 20:09:15
486,Cabedelo,BR,-6.9811,-34.8339,83.07,75,99,9.71,2022-04-21 20:09:15
487,Collierville,US,35.042,-89.6645,80.35,64,100,5.99,2022-04-21 20:09:15
488,Deputatskiy,RU,69.3,139.9,4.14,97,100,3.42,2022-04-21 20:09:16
489,Boyolangu,ID,-8.1181,111.8935,74.64,94,99,1.97,2022-04-21 20:09:16
490,Lensk,RU,60.7253,114.9278,11.16,97,93,3.94,2022-04-21 20:09:16
491,Sakakah,SA,29.9697,40.2064,72.43,21,0,11.54,2022-04-21 20:09:17
492,Faya,SA,18.3851,42.4509,63.12,49,62,2.35,2022-04-21 20:09:17
493,Fatsa,TR,41.0278,37.5014,51.6,87,66,1.19,2022-04-21 20:08:28
494,Vostok,RU,46.4856,135.8833,39.9,76,96,5.84,2022-04-21 20:09:18
495,Khor,RU,47.8861,134.9464,49.35,62,100,4.59,2022-04-21 20:09:18
496,Hofn,IS,64.2539,-15.2082,47.01,81,5,8.14,2022-04-21 20:09:18
497,Conakry,GN,9.538,-13.6773,79.7,75,92,9.86,2022-04-21 20:05:43
498,Kerman,IR,30.2832,57.0788,70.65,16,46,7.52,2022-04-21 20:09:19
499,Walvis Bay,NA,-22.9575,14.5053,65.08,54,0,6.67,2022-04-21 20:09:19
500,Sinnamary,GF,5.3833,-52.95,78.26,86,100,5.03,2022-04-21 20:09:20
501,Corral Nuevo,MX,18.1146,-95.1154,102.45,25,6,2.28,2022-04-21 20:09:20
502,Tevaitoa,PF,-16.7833,-151.5,78.75,81,76,12.1,2022-04-21 20:09:20
503,North Myrtle Beach,US,33.816,-78.68,76.28,63,0,8.05,2022-04-21 20:09:21
504,Sisimiut,GL,66.9395,-53.6735,35.1,79,100,30.2,2022-04-21 20:09:21
505,Ulladulla,AU,-35.35,150.4667,55.51,78,97,7.54,2022-04-21 20:09:21
506,Hami,CN,42.8,93.45,58.57,18,49,11.5,2022-04-21 20:09:22
507,Vitim,RU,59.4511,112.5578,13.75,98,97,0.83,2022-04-21 20:10:22
508,Mnogovershinnyy,RU,53.9353,139.9242,20.73,96,100,2.35,2022-04-21 20:10:23
509,Honningsvag,NO,70.9821,25.9704,38.95,87,100,16.11,2022-04-21 20:10:23
510,Vieques,PR,18.425,-65.8329,84.85,61,40,18.41,2022-04-21 20:10:23
511,Belgrade,RS,44.804,20.4651,58.66,60,0,5.75,2022-04-21 20:06:55
512,Saint-Georges,GD,12.0564,-61.7485,83.88,65,20,23.02,2022-04-21 20:10:24
513,Dedza,MW,-14.3779,34.3332,57.54,95,100,3.36,2022-04-21 20:10:24
514,Voh,NC,-20.9667,164.7,69.71,84,10,3.22,2022-04-21 20:10:24
515,Ustye,RU,59.6304,39.736,35.51,93,6,4.99,2022-04-21 20:10:25
516,Ahipara,NZ,-35.1667,173.1667,66.54,91,38,8.23,2022-04-21 20:10:25
517,Kodinsk,RU,58.6881,99.1844,30.22,99,99,3.09,2022-04-21 20:10:25
518,Lagoa,PT,39.05,-27.9833,56.48,66,100,22.46,2022-04-21 20:10:26
519,Richards Bay,ZA,-28.783,32.0377,68.61,76,94,11.16,2022-04-21 20:06:47
520,Lusambo,CD,-4.9667,23.45,69.53,92,69,1.77,2022-04-21 20:10:26
521,Santiago Del Estero,AR,-27.7951,-64.2615,75.79,61,100,4.61,2022-04-21 20:06:54
522,Lages,BR,-27.8161,-50.3261,61.74,91,100,4.38,2022-04-21 20:09:58
523,Abu Dhabi,AE,24.4667,54.3667,78.82,80,0,4.61,2022-04-21 20:10:03
524,Manaus,BR,-3.1019,-60.025,82.9,78,40,5.75,2022-04-21 20:10:27
525,Hokitika,NZ,-42.7167,170.9667,54.46,76,93,20.62,2022-04-21 20:10:28
526,Orlik,RU,52.5178,99.825,24.64,74,98,4.23,2022-04-21 20:10:28
527,Sfantu Gheorghe,RO,45.8667,25.7833,42.82,76,59,2.26,2022-04-21 20:08:01
528,Xuddur,SO,4.1213,43.8894,80.31,60,100,18.9,2022-04-21 20:10:29
529,Bathsheba,BB,13.2167,-59.5167,83.01,57,75,17.27,2022-04-21 20:10:29
530,Saint Anthony,US,45.0205,-93.218,56.34,52,20,13.8,2022-04-21 20:08:16
531,San Lorenzo,PY,-25.3333,-57.5333,72.54,78,75,13.8,2022-04-21 20:08:41
532,Yingkou,CN,40.6648,122.2283,47.75,64,68,13.02,2022-04-21 20:10:30
533,La Rochelle,FR,46.1667,-1.15,57.27,88,100,8.05,2022-04-21 20:07:12
534,Umm Lajj,SA,25.0213,37.2685,76.35,65,0,9.69,2022-04-21 20:10:30
535,Ibra,OM,22.6906,58.5334,79.0,44,0,4.59,2022-04-21 20:10:30
536,Turbat,PK,26.0023,63.044,80.92,45,2,3.0,2022-04-21 20:10:31
537,Killam,CA,52.7834,-111.8518,36.52,70,99,14.65,2022-04-21 20:09:16
538,Mackay,AU,-21.15,149.2,72.68,76,100,17.67,2022-04-21 20:10:31
539,Kostek,RU,43.3439,46.8541,51.08,65,33,3.8,2022-04-21 20:10:32
540,Beloha,MG,-25.1667,45.05,72.34,85,80,17.25,2022-04-21 20:10:32
541,Karlskrona,SE,56.1616,15.5866,48.65,77,6,14.09,2022-04-21 20:10:32
542,Sokolo,ML,14.7328,-6.1219,95.54,11,89,8.9,2022-04-21 20:10:33
543,Padang,ID,-0.9492,100.3543,77.81,85,100,3.62,2022-04-21 20:10:33
544,Piterka,RU,50.6803,47.4454,54.45,89,84,11.61,2022-04-21 20:10:33
545,Guerrero Negro,MX,27.9769,-114.0611,67.84,56,7,19.86,2022-04-21 20:08:33
546,Gisors,FR,49.2818,1.7801,59.99,75,50,9.71,2022-04-21 20:10:34
547,Cape Canaveral,US,28.4058,-80.6048,79.2,60,75,14.97,2022-04-21 20:09:24
548,Jambusar,IN,22.05,72.8,89.85,26,4,10.13,2022-04-21 20:09:13
549,Havre-Saint-Pierre,CA,50.2334,-63.5986,33.51,73,99,3.98,2022-04-21 20:10:34
550,Ngaoundere,CM,7.3167,13.5833,74.21,52,85,5.84,2022-04-21 20:10:35
551,Ust-Kut,RU,56.7938,105.7672,22.48,88,97,2.71,2022-04-21 20:10:35
552,Kokopo,PG,-4.352,152.2633,76.37,85,41,2.71,2022-04-21 20:10:36
553,Lufilufi,WS,-13.8745,-171.5986,82.18,77,90,9.35,2022-04-21 20:10:36
554,Bridlington,GB,54.0831,-0.1919,49.89,84,28,12.57,2022-04-21 20:11:36
555,Te Anau,NZ,-45.4167,167.7167,44.13,94,100,3.22,2022-04-21 20:11:37
